emp_no,first_name,last_name,title,from_date,to_date,hire_date
222559,Arvind,Mitina,Senior Staff,1997-07-08,9999-01-01,1985-12-07
222569,Adly,Demri,Senior Staff,1990-07-13,9999-01-01,1985-07-13
222598,Lokesh,Bade,Staff,1999-12-07,9999-01-01,1985-03-15
222606,Sanjoy,Chinen,Senior Engineer,1985-11-12,9999-01-01,1985-11-12
222610,Radhika,Kuszyk,Senior Staff,1985-08-15,9999-01-01,1985-04-27
222621,Xudong,Melter,Senior Staff,2001-05-11,9999-01-01,1985-07-13
222623,Shawna,Ermel,Senior Engineer,1992-12-21,9999-01-01,1985-12-21
222628,Huei,Baig,Senior Staff,1991-06-17,9999-01-01,1985-06-17
222640,Rajmohan,Ponthieu,Technique Leader,1988-10-16,9999-01-01,1985-10-13
222645,Goa,Guardalben,Senior Staff,1991-11-14,9999-01-01,1985-11-14
222649,Amstein,Remmers,Senior Staff,1986-12-09,9999-01-01,1985-09-06
222660,Moriyoshi,Swiss,Senior Staff,1985-03-26,9999-01-01,1985-03-26
222674,Turgut,Kitsuregawa,Senior Engineer,1991-06-21,9999-01-01,1985-06-21
222702,Dmitry,Barbanera,Senior Engineer,1992-02-11,9999-01-01,1985-02-10
222705,Shirish,Oppitz,Senior Engineer,1991-10-25,9999-01-01,1985-10-25
222728,Chikako,Emiris,Engineer,1999-02-04,9999-01-01,1985-05-23
222734,Eric,Poehlman,Senior Engineer,1999-08-29,9999-01-01,1985-06-26
222742,Tooru,Pouyioutas,Senior Staff,1985-06-15,9999-01-01,1985-03-16
222744,Theirry,Nitsch,Senior Staff,1990-08-02,9999-01-01,1985-08-02
222749,Weicheng,Versino,Senior Engineer,1994-12-03,9999-01-01,1985-12-03
222754,Mani,Angot,Senior Staff,1992-11-16,9999-01-01,1985-11-16
222763,Renny,Showalter,Senior Engineer,1991-07-24,9999-01-01,1985-07-24
222766,Navin,Falck,Technique Leader,1988-07-27,9999-01-01,1985-11-02
222788,Perla,Luef,Engineer,1999-04-21,9999-01-01,1985-10-17
222801,Eran,Kalloufi,Senior Staff,1995-04-13,9999-01-01,1985-06-09
222805,Mahmut,Parhami,Senior Staff,1991-08-24,9999-01-01,1985-08-24
222816,Surveyors,Cyre,Senior Staff,1994-04-14,9999-01-01,1985-04-14
222846,Kellie,Baik,Senior Engineer,1992-11-17,9999-01-01,1985-11-17
222860,Duke,Miculan,Senior Staff,1993-09-27,9999-01-01,1985-03-12
222890,Lenore,Varman,Senior Staff,1996-06-05,9999-01-01,1985-05-21
222899,Yoshimitsu,Peres,Senior Engineer,1993-02-05,9999-01-01,1985-02-05
222901,Rosella,Kaelbling,Senior Staff,1992-10-02,9999-01-01,1985-10-02
222909,Adel,Wixon,Senior Engineer,1993-10-20,9999-01-01,1985-10-20
222911,Shahab,Maccarone,Senior Engineer,1992-06-29,9999-01-01,1985-06-29
222934,Kazuhide,Maliniak,Senior Staff,1993-08-24,9999-01-01,1985-10-13
222935,Aiichiro,Chiola,Senior Engineer,1997-10-23,9999-01-01,1985-02-05
222953,Roselyn,Dayang,Technique Leader,1986-10-14,9999-01-01,1985-02-12
222960,Jaroslava,Garnick,Senior Engineer,1998-01-16,9999-01-01,1985-10-24
222964,Shugo,Pappas,Engineer,1996-11-06,9999-01-01,1985-05-05
222974,Izaskun,Bellmore,Senior Engineer,1991-07-20,9999-01-01,1985-07-20
222979,Subhankar,Markovitch,Technique Leader,1985-08-02,9999-01-01,1985-08-02
222993,Satoru,Peac,Staff,1997-05-23,9999-01-01,1985-11-05
222998,Leaf,Awdeh,Senior Staff,1991-02-20,9999-01-01,1985-02-20
223011,Alair,Poupard,Staff,1999-02-06,9999-01-01,1985-03-05
223018,Babette,Gajiwala,Senior Engineer,1993-10-05,9999-01-01,1985-10-05
223022,Christophe,Tsukune,Senior Engineer,1993-08-18,9999-01-01,1985-09-30
223032,Alselm,Rodite,Senior Engineer,1985-03-30,9999-01-01,1985-03-30
223038,Nechama,Pagter,Senior Staff,1994-10-30,9999-01-01,1985-10-30
223040,Adel,Griswold,Senior Engineer,1985-04-27,9999-01-01,1985-04-27
223042,Keiichiro,Barreiro,Senior Engineer,1992-08-13,9999-01-01,1985-08-13
223060,Wonhee,Varker,Staff,1997-01-10,9999-01-01,1985-03-11
223090,Hsiangchu,Frijda,Senior Staff,1993-08-28,9999-01-01,1985-08-28
223100,Mayumi,Speel,Staff,1999-11-28,9999-01-01,1985-07-09
223107,Sashi,Peral,Senior Engineer,1991-05-12,9999-01-01,1985-05-12
223112,Mingzeng,Walston,Senior Engineer,1994-09-14,9999-01-01,1985-09-14
223137,Khedija,Coorg,Senior Engineer,1995-05-05,9999-01-01,1985-06-10
223140,Horward,Vadhan,Engineer,1996-04-19,9999-01-01,1985-06-25
223151,Sugwoo,Jayawardene,Technique Leader,1985-02-18,9999-01-01,1985-02-18
223153,Maria,Marwedel,Staff,1996-08-31,9999-01-01,1985-04-03
223154,Arif,Chimia,Senior Staff,1992-02-28,9999-01-01,1985-02-27
223156,Shietung,Bruckman,Senior Engineer,1986-06-29,9999-01-01,1985-05-13
223161,Gennadi,Maksimenko,Senior Staff,1994-10-23,9999-01-01,1985-10-23
223165,Werner,Huxford,Senior Engineer,1985-08-28,9999-01-01,1985-08-28
223167,Zhenhua,Budinsky,Senior Engineer,1992-09-29,9999-01-01,1985-09-29
223168,Oksana,Krzyzanowski,Senior Staff,1985-04-29,9999-01-01,1985-04-29
223169,Mikhail,Weisert,Engineer,1997-07-03,9999-01-01,1985-11-08
223181,Vojin,Trogemann,Senior Staff,1999-08-19,9999-01-01,1985-12-16
223214,Pantung,Sherertz,Senior Engineer,1993-09-13,9999-01-01,1985-09-13
223226,Florina,Hutter,Senior Engineer,1993-11-27,9999-01-01,1985-11-27
223258,Muneo,Kamber,Senior Staff,1996-06-13,9999-01-01,1985-05-19
223261,Yuriy,Berendt,Senior Engineer,1993-11-23,9999-01-01,1985-04-07
223262,Francesca,Veccia,Senior Engineer,1991-08-15,9999-01-01,1985-08-15
223265,Leah,Krider,Technique Leader,1991-02-13,9999-01-01,1985-12-16
223295,LiMin,Flasterstein,Senior Staff,1998-05-16,9999-01-01,1985-02-23
223318,Gil,Isaac,Senior Staff,1991-06-17,9999-01-01,1985-06-17
223319,Ronnie,Terlouw,Senior Engineer,1990-06-05,9999-01-01,1985-06-05
223327,Teunis,Peron,Senior Staff,1990-12-05,9999-01-01,1985-12-05
223353,Amalendu,Pillow,Senior Staff,1994-06-16,9999-01-01,1985-06-16
223355,Hauke,Marletta,Staff,1998-03-14,9999-01-01,1985-09-06
223379,Nahum,Dehkordi,Staff,1997-09-01,9999-01-01,1985-12-15
223381,Masadi,Schnelling,Senior Engineer,1991-03-15,9999-01-01,1985-03-15
223390,Rasiah,Falck,Senior Engineer,1994-02-15,9999-01-01,1985-02-15
223398,Geoff,Denos,Senior Engineer,1991-08-23,9999-01-01,1985-08-23
223407,Susuma,Rande,Senior Staff,1997-10-17,9999-01-01,1985-11-21
223410,Ioana,Hockney,Senior Engineer,1993-01-09,9999-01-01,1985-12-23
223413,Jingling,Gist,Engineer,1994-04-15,9999-01-01,1985-04-15
223421,Nakhoon,Vickson,Senior Staff,1990-09-25,9999-01-01,1985-09-25
223423,Supot,Rullman,Staff,1997-02-09,9999-01-01,1985-08-21
223432,Kokou,Iwayama,Senior Staff,1992-07-17,9999-01-01,1985-07-17
223435,Rildo,Kakkad,Senior Staff,1999-03-04,9999-01-01,1985-07-22
223456,Stabislas,Stassinopoulos,Senior Engineer,2000-06-11,9999-01-01,1985-05-11
223458,Garnik,Siochi,Senior Staff,1997-03-07,9999-01-01,1985-07-01
223462,Fusako,Talmor,Senior Staff,2000-11-30,9999-01-01,1985-03-31
223477,Shounak,Schusler,Senior Staff,1994-09-29,9999-01-01,1985-11-04
223480,Rosella,Vieri,Senior Staff,1990-04-19,9999-01-01,1985-04-19
223482,Lidong,Piveteau,Senior Staff,1993-11-10,9999-01-01,1985-09-09
223488,Edwin,Asmuth,Staff,1998-05-24,9999-01-01,1985-05-07
223491,Diederik,Snyers,Senior Engineer,1994-05-13,9999-01-01,1985-05-13
223496,Mariangiola,Smailagic,Senior Engineer,1994-12-29,9999-01-01,1985-12-29
223506,Mohammed,VanScheik,Staff,1999-02-21,9999-01-01,1985-07-05
223516,Hinrich,Sinitsyn,Senior Engineer,1995-10-05,9999-01-01,1985-08-19
223521,Perla,Plessier,Senior Engineer,1991-02-07,9999-01-01,1985-02-07
223525,Toong,Kropf,Senior Staff,1992-07-27,9999-01-01,1985-07-27
223528,Xudong,Keustermans,Engineer,1996-12-09,9999-01-01,1985-05-02
223533,Xuejia,Kilgore,Senior Staff,1985-03-23,9999-01-01,1985-03-23
223534,Younwoo,Alblas,Senior Engineer,1993-06-29,9999-01-01,1985-06-29
223547,Gaetan,Heijenga,Senior Engineer,1994-03-13,9999-01-01,1985-03-13
223550,Seongbae,McFarlan,Senior Staff,1992-07-26,9999-01-01,1985-07-26
223557,Nishit,Polajnar,Senior Staff,1992-09-22,9999-01-01,1985-09-22
223573,Udi,Provine,Senior Engineer,2000-07-19,9999-01-01,1985-04-22
223592,Mart,Riesenhuber,Technique Leader,1989-02-28,9999-01-01,1985-02-12
223597,Chirstian,Murillo,Senior Engineer,1997-02-14,9999-01-01,1985-02-15
223599,Xuejun,Iisaku,Senior Staff,1993-06-30,9999-01-01,1985-02-20
223606,Billur,Milicia,Engineer,1999-06-16,9999-01-01,1985-03-14
223620,Kazuyasu,Marshall,Senior Engineer,2001-04-16,9999-01-01,1985-11-08
223622,Masasuke,Kolinko,Senior Staff,1999-01-04,9999-01-01,1985-09-25
223625,Kish,Ozery,Senior Engineer,1985-05-06,9999-01-01,1985-05-06
223633,Kazuhiko,Trogemann,Staff,1999-04-18,9999-01-01,1985-07-28
223665,Tomofumi,Swen,Senior Staff,1991-12-11,9999-01-01,1985-12-11
223688,Yishay,Trogemann,Senior Engineer,1986-01-31,9999-01-01,1985-10-15
223696,Janche,Kornatzky,Senior Staff,1985-02-13,9999-01-01,1985-02-13
223697,Kazuhide,Ozery,Senior Staff,1991-11-22,9999-01-01,1985-03-29
223703,Kokou,Bottner,Senior Staff,1992-03-04,9999-01-01,1985-03-04
223710,Ioana,Bisiani,Senior Engineer,1999-08-07,9999-01-01,1985-07-16
223715,Lakshmi,Sooriamurthi,Engineer,1997-05-14,9999-01-01,1985-12-12
223745,Jenwei,Jeansoulin,Senior Staff,1993-10-02,9999-01-01,1985-11-02
223750,Shaibal,Dayana,Senior Staff,1995-06-08,9999-01-01,1985-11-15
223757,Sungwon,Horswill,Senior Staff,1992-03-20,9999-01-01,1985-12-03
223763,Geoffry,Callaway,Senior Engineer,1993-04-16,9999-01-01,1985-04-16
223778,Leszek,Luders,Senior Staff,1993-11-27,9999-01-01,1985-11-27
223795,Christfried,Dengi,Assistant Engineer,2000-01-17,9999-01-01,1985-09-22
223802,Yongdong,Zeleznik,Senior Engineer,1985-09-22,9999-01-01,1985-08-24
223814,Billur,Montemayor,Senior Staff,1990-11-25,9999-01-01,1985-12-12
223831,Morrie,Buchter,Senior Engineer,1993-05-07,9999-01-01,1985-05-07
223855,Tooru,Conia,Senior Engineer,1994-12-02,9999-01-01,1985-10-31
223866,Guiseppe,Zedlitz,Senior Engineer,1998-10-18,9999-01-01,1985-09-11
223888,Gino,Stentiford,Senior Staff,1996-10-19,9999-01-01,1985-05-06
223894,Guther,Rahimi,Engineer,1994-10-12,9999-01-01,1985-10-12
223932,Candida,Erev,Senior Engineer,1994-03-25,9999-01-01,1985-03-25
223937,Heekeun,Schoegge,Senior Engineer,1999-10-16,9999-01-01,1985-09-23
223957,Angus,Muntz,Senior Engineer,1990-10-11,9999-01-01,1985-10-11
223962,Fusako,Schonegge,Senior Staff,1985-08-25,9999-01-01,1985-08-25
223963,Divine,Benaini,Senior Engineer,1997-11-30,9999-01-01,1985-12-01
223965,Mechthild,Flanders,Senior Staff,1998-01-02,9999-01-01,1985-05-18
223970,Marjo,Jansen,Senior Engineer,2001-06-10,9999-01-01,1985-06-10
223979,Shimshon,Lamma,Engineer,1997-01-12,9999-01-01,1985-12-22
223984,Toshiko,Levergood,Senior Staff,1985-05-31,9999-01-01,1985-05-31
224016,Goo,Baig,Staff,1998-09-01,9999-01-01,1985-04-15
224018,Herbert,Mondadori,Senior Engineer,1999-09-11,9999-01-01,1985-11-19
224022,Neelam,Swift,Senior Engineer,1996-11-11,9999-01-01,1985-10-15
224036,Samphel,Chachaty,Senior Engineer,2002-01-06,9999-01-01,1985-02-28
224044,Ingemar,Mitchem,Senior Engineer,1993-10-27,9999-01-01,1985-10-27
224051,Mark,Syrzycki,Senior Engineer,1987-09-24,9999-01-01,1985-10-12
224100,Jessie,Stassinopoulos,Senior Staff,1993-11-13,9999-01-01,1985-11-13
224117,Weiru,Khasidashvili,Senior Staff,1998-01-05,9999-01-01,1985-04-19
224128,Elliott,Erva,Staff,1998-09-25,9999-01-01,1985-06-17
224130,Naftali,Sanella,Senior Staff,1991-12-01,9999-01-01,1985-12-01
224141,Pranjal,Chenoweth,Senior Engineer,1996-12-15,9999-01-01,1985-03-13
224165,Aleksander,Comyn,Senior Staff,1994-06-28,9999-01-01,1985-06-28
224181,Sadun,Zongker,Senior Engineer,1992-08-15,9999-01-01,1985-08-15
224192,Remmert,Deyuan,Technique Leader,1985-09-02,9999-01-01,1985-09-02
224194,Sorina,Fujisaki,Senior Staff,1991-02-17,9999-01-01,1985-02-17
224201,Surveyors,Veldwijk,Senior Engineer,1991-02-20,9999-01-01,1985-02-20
224210,Filipe,Birnbaum,Senior Staff,1996-09-15,9999-01-01,1985-09-17
224211,Amstein,Schreiter,Senior Engineer,1990-08-05,9999-01-01,1985-08-05
224238,Wojceich,Wursthorn,Senior Staff,2001-04-10,9999-01-01,1985-02-02
224292,Vesna,Ouhyoung,Senior Engineer,1992-05-15,9999-01-01,1985-05-15
224297,Aemilian,Kabayashi,Senior Staff,1993-04-24,9999-01-01,1985-04-24
224299,Florian,Oppitz,Senior Staff,1994-08-27,9999-01-01,1985-08-27
224307,Abdulah,Gammage,Senior Staff,1988-11-04,9999-01-01,1985-03-05
224309,Valeri,Shackell,Senior Engineer,1992-02-21,9999-01-01,1985-02-20
224315,Hyuckchul,Boissier,Senior Engineer,1997-07-26,9999-01-01,1985-07-27
224335,Perry,Chachaty,Senior Engineer,1992-07-22,9999-01-01,1985-07-22
224336,Rosine,Andreotta,Senior Engineer,1999-03-23,9999-01-01,1985-03-26
224368,Aksel,Ventosa,Senior Staff,1991-07-06,9999-01-01,1985-07-06
224372,Francoise,Liesche,Staff,1997-11-24,9999-01-01,1985-05-03
224406,Yoshimitsu,Luck,Senior Staff,1995-06-09,9999-01-01,1985-02-08
224407,Mizuhito,McClure,Senior Staff,1985-04-29,9999-01-01,1985-04-29
224409,Khalil,Hiraishi,Senior Staff,1991-02-16,9999-01-01,1985-02-16
224434,Mabry,Asser,Engineer,1994-11-21,9999-01-01,1985-12-24
224449,Martina,Dayana,Staff,1996-04-01,9999-01-01,1985-10-14
224456,Kwok,Stasinski,Senior Staff,1996-07-07,9999-01-01,1985-04-05
224467,Gad,Miyakawa,Senior Engineer,1992-04-29,9999-01-01,1985-04-29
224486,Vidya,Granlund,Senior Staff,1993-12-02,9999-01-01,1985-12-18
224506,Kaijung,Jenevein,Senior Engineer,1985-06-06,9999-01-01,1985-06-06
224522,Shuho,Dengi,Technique Leader,1985-04-10,9999-01-01,1985-04-10
224523,Marsal,Kading,Senior Staff,1993-04-11,9999-01-01,1985-04-11
224597,Dipayan,Genther,Senior Staff,1985-09-07,9999-01-01,1985-09-07
224599,Domenick,Koshiba,Senior Engineer,1991-10-30,9999-01-01,1985-05-19
224602,Anneli,Rissland,Senior Engineer,1999-05-20,9999-01-01,1985-07-14
224641,Sangeeta,Litzler,Senior Engineer,1992-05-30,9999-01-01,1985-05-30
224661,Malu,Mikschl,Senior Staff,1985-04-03,9999-01-01,1985-04-03
224676,Souichi,Cesareni,Senior Staff,1996-05-28,9999-01-01,1985-12-28
224682,Shuichi,McFarlin,Senior Staff,1993-08-29,9999-01-01,1985-08-29
224688,Theirry,Joslin,Senior Engineer,1997-07-08,9999-01-01,1985-07-09
224706,Goetz,Axelband,Senior Staff,1999-09-23,9999-01-01,1985-02-19
224732,Naftali,Nyanchama,Technique Leader,1985-09-28,9999-01-01,1985-09-28
224771,Nikolaus,Ernst,Staff,1998-04-19,9999-01-01,1985-07-17
224773,Boriana,Benaini,Technique Leader,2000-01-17,9999-01-01,1985-06-25
224775,Shay,Berstel,Senior Staff,1994-07-25,9999-01-01,1985-07-25
224787,Val,Klassen,Engineer,1997-06-15,9999-01-01,1985-08-08
224791,Jenwei,Besancenot,Senior Engineer,1985-05-17,9999-01-01,1985-05-17
224803,Poornachandra,Liedekerke,Engineer,1998-04-05,9999-01-01,1985-12-03
224807,Yishay,Bressoud,Senior Engineer,1985-04-09,9999-01-01,1985-04-09
224824,Leaf,Zedlitz,Senior Staff,1990-09-27,9999-01-01,1985-09-27
224828,Zhigen,Versino,Senior Engineer,1985-10-11,9999-01-01,1985-10-11
224853,Djelloul,Randi,Senior Engineer,1993-10-24,9999-01-01,1985-10-24
224875,Yongmao,Gewali,Senior Staff,1991-10-22,9999-01-01,1985-10-22
224880,Angus,Ramsay,Technique Leader,1994-11-07,9999-01-01,1985-02-06
224888,Kazuhide,Demizu,Senior Staff,1999-03-06,9999-01-01,1985-10-25
224899,Taisook,Taubman,Technique Leader,1985-05-10,9999-01-01,1985-05-10
224901,Naftali,Pero,Senior Engineer,1992-12-22,9999-01-01,1985-12-22
224907,Holgard,Matzke,Senior Staff,1992-05-07,9999-01-01,1985-05-07
224913,Niteen,Marrevee,Senior Staff,1994-03-02,9999-01-01,1985-07-30
224952,Laurentiu,Hockney,Senior Staff,1993-09-11,9999-01-01,1985-09-11
224995,Chikara,Kadhim,Senior Engineer,1990-03-05,9999-01-01,1985-03-05
225002,Shigenori,Condotta,Senior Engineer,1993-04-11,9999-01-01,1985-04-11
225008,Shaw,Hockney,Senior Engineer,2000-07-29,9999-01-01,1985-12-13
225024,Gadiel,Hinsberger,Senior Engineer,2000-09-03,9999-01-01,1985-05-16
225033,Naraig,Camurati,Senior Engineer,1995-12-14,9999-01-01,1985-11-16
225077,Dines,Kaltofen,Senior Staff,1992-02-23,9999-01-01,1985-02-22
225105,Palash,Hempstead,Senior Staff,1999-05-29,9999-01-01,1985-10-03
225118,Shichao,Giaccio,Senior Staff,1993-06-20,9999-01-01,1985-06-20
225131,Xiong,Cappello,Senior Staff,1998-03-11,9999-01-01,1985-08-10
225140,Sachio,Bonifati,Technique Leader,1985-12-05,9999-01-01,1985-12-05
225200,Shahab,Wuwongse,Senior Staff,1985-05-23,9999-01-01,1985-05-23
225210,Shahid,Aloisi,Senior Engineer,1993-06-05,9999-01-01,1985-06-05
225211,Barry,Krichel,Senior Staff,1992-12-22,9999-01-01,1985-05-06
225217,Nahid,Reinhart,Senior Staff,1990-12-27,9999-01-01,1985-12-27
225226,Aruna,Karlin,Senior Engineer,1985-09-30,9999-01-01,1985-09-30
225238,Bouchung,Lorin,Senior Staff,1990-08-11,9999-01-01,1985-08-11
225240,Magy,Rijckaert,Senior Engineer,1999-04-22,9999-01-01,1985-02-13
225241,Susanta,Diderrich,Engineer,1996-02-29,9999-01-01,1985-08-27
225243,Pragnesh,Birta,Senior Engineer,1999-07-03,9999-01-01,1985-02-16
225254,Sanjoy,Tzvieli,Senior Staff,1985-02-09,9999-01-01,1985-02-09
225274,Guenter,Vuskovic,Senior Engineer,1992-06-18,9999-01-01,1985-06-18
225284,Along,Anger,Technique Leader,1997-03-06,9999-01-01,1985-10-28
225301,Huican,Collavizza,Senior Staff,1994-11-17,9999-01-01,1985-11-17
225306,Wonhee,Pagter,Senior Staff,1991-07-02,9999-01-01,1985-07-02
225311,Ghassan,Crabtree,Staff,1994-02-01,9999-01-01,1985-11-22
225313,Luisa,Eiron,Senior Engineer,1992-12-08,9999-01-01,1985-08-31
225315,Piyawadee,Choobineh,Engineer,2001-03-25,9999-01-01,1985-07-19
225323,Morrie,Sidhu,Senior Staff,1985-02-24,9999-01-01,1985-02-24
225337,Kazuhito,Ghelli,Senior Staff,1991-07-30,9999-01-01,1985-07-30
225344,Duro,Gopalakrishnan,Senior Engineer,1991-05-07,9999-01-01,1985-05-07
225358,Sadok,Gerlach,Senior Engineer,1995-09-27,9999-01-01,1985-09-27
225360,Parto,Douceur,Senior Engineer,1985-11-26,9999-01-01,1985-11-26
225363,Adamantios,Cullers,Senior Staff,1986-01-05,9999-01-01,1985-12-03
225371,Gritta,Decleir,Senior Engineer,1994-04-27,9999-01-01,1985-04-27
225377,Heejo,Vasanthakumar,Senior Staff,1999-07-08,9999-01-01,1985-09-24
225380,Ingemar,Kilgour,Senior Engineer,2000-12-01,9999-01-01,1985-11-11
225401,Adas,Etalle,Senior Staff,1997-04-07,9999-01-01,1985-07-31
225403,Nalini,Reistad,Senior Engineer,1992-03-14,9999-01-01,1985-03-14
225407,Akhilish,Isaak,Senior Engineer,1999-03-22,9999-01-01,1985-03-21
225421,Chriss,Cincotta,Senior Engineer,1999-01-30,9999-01-01,1985-07-27
225430,Xiahua,Birke,Senior Staff,1992-03-28,9999-01-01,1985-03-28
225441,Aruna,Yurek,Senior Engineer,1986-11-12,9999-01-01,1985-10-22
225444,Masanao,Vural,Technique Leader,1995-08-06,9999-01-01,1985-10-03
225448,Arlette,Brender,Senior Engineer,1985-04-12,9999-01-01,1985-04-12
225450,Jiann,Famili,Senior Engineer,1990-07-27,9999-01-01,1985-07-27
225453,Huan,Rothenberg,Engineer,2000-01-20,9999-01-01,1985-10-31
225477,Dines,Lovengreen,Senior Engineer,1999-12-02,9999-01-01,1985-03-03
225481,Lokesh,Riesenhuber,Senior Engineer,1993-05-02,9999-01-01,1985-08-09
225497,Adamantios,Heyers,Senior Staff,1993-03-08,9999-01-01,1985-03-08
225533,Feiyu,Oehlmann,Senior Staff,1990-02-08,9999-01-01,1985-02-08
225549,Jianhua,Prochazka,Senior Staff,1990-07-22,9999-01-01,1985-07-22
225552,Sariel,Lalonde,Senior Engineer,1993-04-23,9999-01-01,1985-04-23
225580,Uno,Coullard,Senior Staff,2001-03-30,9999-01-01,1985-11-05
225586,Souichi,Munke,Senior Engineer,1999-08-09,9999-01-01,1985-05-03
225597,Goh,Spelt,Assistant Engineer,1999-05-21,9999-01-01,1985-02-18
225613,Alenka,Markovitch,Senior Engineer,1992-12-28,9999-01-01,1985-12-28
225615,Zhonghui,Clouatre,Staff,1997-12-21,9999-01-01,1985-09-01
225633,Toshimi,Krohm,Senior Staff,1985-10-08,9999-01-01,1985-10-08
225652,Along,Seiwald,Senior Engineer,1993-08-22,9999-01-01,1985-08-22
225661,Hairong,Baer,Senior Staff,1991-06-21,9999-01-01,1985-04-22
225686,Guenter,Radwan,Senior Staff,1993-08-17,9999-01-01,1985-12-22
225703,Jixiang,Taubenfeld,Senior Engineer,1994-01-26,9999-01-01,1985-12-11
225759,Przemyslawa,Encarnacion,Senior Engineer,1999-08-11,9999-01-01,1985-08-10
225762,Mayuko,Manderick,Senior Engineer,1994-04-08,9999-01-01,1985-04-08
225770,Visit,Khasidashvili,Engineer,1994-03-29,9999-01-01,1985-03-29
225774,Alagu,Mikschl,Senior Engineer,1985-08-28,9999-01-01,1985-08-28
225775,Susuma,Gente,Senior Engineer,1991-12-31,9999-01-01,1985-12-31
225781,Chuanyi,Merkl,Senior Engineer,1991-06-16,9999-01-01,1985-06-16
225788,Ipke,Kieras,Engineer,1995-12-18,9999-01-01,1985-09-28
225797,Atreye,Vidal,Staff,1998-03-14,9999-01-01,1985-03-03
225805,Mats,Guting,Engineer,1995-05-26,9999-01-01,1985-04-01
225811,Takushi,Zallocco,Senior Engineer,1999-05-07,9999-01-01,1985-11-10
225847,Khue,Kawashima,Senior Staff,1996-11-15,9999-01-01,1985-02-27
225851,Magy,Litecky,Senior Engineer,1994-02-05,9999-01-01,1985-02-05
225868,Theron,Maraist,Senior Engineer,1994-04-22,9999-01-01,1985-04-22
225876,Arvind,Valiente,Senior Staff,1999-07-21,9999-01-01,1985-09-12
225890,Alois,Oxenboll,Senior Staff,1992-07-28,9999-01-01,1985-07-28
225899,Pradeep,Penttonen,Technique Leader,1985-06-22,9999-01-01,1985-06-22
225911,Panayotis,Thambidurai,Senior Staff,1993-11-17,9999-01-01,1985-11-17
225912,Monique,Stiles,Senior Engineer,1985-11-28,9999-01-01,1985-11-28
225915,Adam,Hambrick,Senior Staff,1991-10-28,9999-01-01,1985-10-28
225917,Mong,Winter,Assistant Engineer,1999-12-28,9999-01-01,1985-09-11
225919,Christfried,Dayang,Senior Staff,1993-05-29,9999-01-01,1985-05-29
225928,Kasturi,Huxford,Senior Staff,1995-02-26,9999-01-01,1985-09-02
225933,Palash,Masaki,Senior Engineer,1993-06-15,9999-01-01,1985-09-19
225934,Aral,Seuren,Senior Staff,1993-07-20,9999-01-01,1985-07-20
225935,Jinya,Morrow,Senior Engineer,1993-07-13,9999-01-01,1985-02-27
225941,Alenka,Angelopoulos,Senior Staff,1993-02-09,9999-01-01,1985-02-09
225943,Kristian,Stanger,Senior Engineer,1993-11-15,9999-01-01,1985-09-10
225956,Mads,Parhami,Senior Engineer,1992-08-25,9999-01-01,1985-08-25
225957,Arie,Domenig,Senior Staff,1991-02-15,9999-01-01,1985-02-15
225968,Domenico,Brickell,Senior Engineer,1992-02-11,9999-01-01,1985-02-10
225973,Miyeon,Conte,Senior Engineer,1998-07-16,9999-01-01,1985-02-09
225974,Yucel,Legleitner,Senior Staff,1996-09-24,9999-01-01,1985-05-29
225975,Macha,Shackel,Senior Staff,1990-09-09,9999-01-01,1985-09-09
225979,Malu,Hoogerwoord,Senior Staff,1994-07-11,9999-01-01,1985-12-26
225981,Niclas,Hopewell,Senior Engineer,1993-04-06,9999-01-01,1985-04-06
225982,Susanta,Zaiane,Senior Engineer,1994-11-29,9999-01-01,1985-11-29
225992,Sverrir,Zedlitz,Senior Staff,1994-04-29,9999-01-01,1985-09-29
225994,Yefim,Speer,Senior Engineer,1989-10-14,9999-01-01,1985-07-03
226001,Masako,Ashish,Engineer,2000-01-16,9999-01-01,1985-03-24
226012,Sahrah,Katalagarianos,Senior Engineer,1995-01-24,9999-01-01,1985-02-03
226019,Billie,Bellmore,Senior Staff,1997-04-07,9999-01-01,1985-07-09
226039,Poornachandra,Liesche,Senior Staff,2001-08-03,9999-01-01,1985-02-08
